"dNBR","severity","slope","mass_burnt_pct","surface_consumption","canopy_consumption","max_power","residence_time_power","residence_time_consumption","max_reaction_rate","size","site","fire"
629,3,16.2843704223633,71.0264827471309,0.615837444622044,0.662395556474674,1162.56828131782,913.574444444444,1354.76666666667,0.0179847668877181,500,"Genesee","Dixie"
654,3,15.6063747406006,72.4083467600081,0.585902519881104,0.624711451927303,1153.0995968967,920.631111111111,1357.93333333333,0.017466346623896,500,"Genesee","Dixie"
115,2,19.8170280456543,43.0899743588765,0.893757155563217,0.953887000049775,1071.63002197266,709.733333333333,1103,0.0244170155630233,500,"Genesee","Dixie"
232,2,19.8540630340576,52.0145589470863,0.855981513678562,0.89316997376678,1071.11052561442,795.226666666667,1225.35,0.0229777094651015,500,"Genesee","Dixie"
400,3,19.9251766204834,55.0875665309694,0.846540645391991,0.871127847027706,1098.28983364529,822.762222222222,1199.1,0.0239351220924166,500,"Genesee","Dixie"
372,2,22.2811260223389,54.8320404609044,0.871994576017993,0.890113811585923,1170.10228827582,782.292222222222,1099.43333333333,0.0253553875534072,500,"Genesee","Dixie"
813,4,21.2787094116211,55.8813046389156,0.872019794472726,0.891431425069329,1227.24674228244,736.818888888889,1074.56666666667,0.024706379838708,500,"Genesee","Dixie"
950,4,20.7817535400391,57.7549386223157,0.830125772654105,0.858144700021561,1232.49519863553,755.561111111111,1092.56666666667,0.0233710588079721,500,"Genesee","Dixie"
855,4,23.5116748809814,60.808339916865,0.737280477892556,0.769959795985681,1179.97270270454,807.436666666667,1110.56666666667,0.0216920986707131,500,"Genesee","Dixie"
810,4,23.5797920227051,66.5846469884449,0.560493627498832,0.595355213666464,1061.89492458767,855.606666666667,1151.1,0.0181493962346795,500,"Genesee","Dixie"
576,3,24.3717670440674,71.2689345855183,0.457573382204994,0.48320698209495,992.013233506944,868.662222222222,1107.3,0.0133672542713011,500,"Genesee","Dixie"
784,4,24.1131744384766,68.7022423636529,0.522413047473572,0.539581277116292,1073.5356785928,904.348387096774,1135.96774193548,0.0132875492214839,500,"Genesee","Dixie"
904,4,28.4682655334473,64.5321023989749,0.679962627489936,0.698129290646638,1179.99019637569,987.318279569893,1249.8064516129,0.0174131615037594,500,"Genesee","Dixie"
992,4,33.0862884521484,59.1479594498211,0.813774920612729,0.829177429495353,1224.27168870714,1070.34444444444,1325.66666666667,0.0203314511572453,500,"Genesee","Dixie"
1106,4,30.8621234893799,56.2081611948543,0.852229919930558,0.866652806955907,1225.84941331651,1061.71888888889,1325.3,0.0219568539941555,500,"Genesee","Dixie"
952,4,27.1898994445801,57.1863639889823,0.852201962707719,0.873340890776599,1217.00803460015,960.188888888889,1275.83333333333,0.0250693748122047,500,"Genesee","Dixie"
969,4,23.1751670837402,61.1312989205784,0.827047757259699,0.856236473607262,1205.46180982802,932.695555555556,1305.7,0.0233031418750479,500,"Genesee","Dixie"
961,4,22.0441818237305,64.526778122584,0.835423082690427,0.867322439663888,1205.90217386881,946.016666666667,1274.1,0.0220774470621578,500,"Genesee","Dixie"
969,4,19.8087425231934,59.0768742346764,0.877305319631705,0.91012165213547,1246.26441901313,903.605555555556,1234.1,0.0251662961033481,500,"Genesee","Dixie"
1035,4,20.631254196167,57.1012199378014,0.815326703117979,0.846830278663482,1246.00759277344,878.527777777778,1251.96666666667,0.0218570222585202,500,"Genesee","Dixie"
831,4,18.7661685943604,61.658745118512,0.683869899310586,0.715138213411491,1190.50517232259,904.906666666667,1293.26666666667,0.0176127734892944,500,"Genesee","Dixie"
793,4,16.4285354614258,64.3668454032474,0.631265933906866,0.661915794452652,1164.91149359809,927.884444444444,1327.6,0.0170858895151707,500,"Genesee","Dixie"
202,2,20.61696434021,59.7298896662394,0.894152310911256,0.957036890670036,1070.28233032227,731.3,1059.4,0.0264450961974217,500,"Genesee","Dixie"
199,2,21.9203815460205,63.4838736474514,0.817890683935257,0.862223674344326,1065.53535675049,807.876666666667,1224.55,0.0223265494425001,500,"Genesee","Dixie"
106,2,24.3402137756348,63.7587584739261,0.798759476367979,0.826926391133392,1084.09023844401,829.214444444444,1172.5,0.0225076054695607,500,"Genesee","Dixie"
253,2,25.7747669219971,61.4976415027512,0.84967258922497,0.865290265959403,1153.82010742188,786.933333333333,1040.2,0.0245814714857789,500,"Genesee","Dixie"
343,2,26.0643863677979,58.5980298291312,0.894265020254792,0.907628034091968,1225.30259195964,728.268888888889,989.066666666667,0.0257695174702339,500,"Genesee","Dixie"
644,3,28.1950817108154,57.5338831578361,0.894242309624226,0.907319045213646,1257.10110188802,718.334444444444,945.966666666667,0.0259952370387216,500,"Genesee","Dixie"
885,4,30.8911361694336,58.4197960556878,0.820964431005349,0.839592805501694,1230.70578823513,741.764444444444,944.9,0.0244406409184513,500,"Genesee","Dixie"
517,3,30.6133728027344,65.9922965767648,0.664879872926588,0.685736334819295,1146.99241678874,760.694444444444,985.733333333333,0.0194818281968704,500,"Genesee","Dixie"
635,3,28.2472629547119,71.4151792711682,0.583325366548314,0.597098476453555,1110.4902524821,792.277777777778,979,0.0149676349958321,500,"Genesee","Dixie"
778,4,27.6321220397949,66.1161138972928,0.580987899803421,0.598047118697951,1138.93147596134,874.964516129032,1105.41935483871,0.0153567534173729,500,"Genesee","Dixie"
865,4,26.6260528564453,61.2909958308743,0.636943326498036,0.657165604033157,1174.77891327232,948.286021505376,1291.45161290323,0.0187826708672408,500,"Genesee","Dixie"
979,4,30.338249206543,62.5324695250723,0.780367292827254,0.795172083169713,1229.83090026855,1025.12777777778,1318.2,0.0226982810872689,500,"Genesee","Dixie"
1045,4,34.5182952880859,64.0951838032405,0.877210950390436,0.888494347054382,1269.95886325412,1041.36333333333,1267.93333333333,0.0238673330623225,500,"Genesee","Dixie"
1006,4,31.4868640899658,59.7173926936256,0.893849951839721,0.906527714136755,1266.04273939345,993.783333333333,1218.76666666667,0.0249761475036391,500,"Genesee","Dixie"
969,4,28.0946655273438,62.1678661060333,0.893888744520179,0.910439828737742,1258.52684658474,988.716666666667,1276.46666666667,0.024331939193041,500,"Genesee","Dixie"
991,4,22.5535125732422,67.6559898130099,0.89400105484231,0.91685562202086,1254.77020948622,974.19,1284.53333333333,0.0228088360836057,500,"Genesee","Dixie"
968,4,20.6038875579834,61.120239976777,0.894165196904343,0.920092528002699,1267.45155117459,929.833333333333,1254.26666666667,0.023908684805037,500,"Genesee","Dixie"
1069,4,19.9209728240967,54.1640132255024,0.869183144183674,0.892804536689849,1277.98491773817,915.428888888889,1294.03333333333,0.0228948283437319,500,"Genesee","Dixie"
1007,4,18.9348831176758,56.0409631233745,0.827253447270745,0.847333218547412,1265.72507907444,947.45,1301.6,0.0210656576114605,500,"Genesee","Dixie"
1036,4,17.3622531890869,58.3375479777654,0.810443909145736,0.827358989150315,1261.54930799696,966.922222222222,1301.46666666667,0.0209712964448453,500,"Genesee","Dixie"
240,2,25.5384273529053,73.9216199556986,0.894348662716026,0.908768177939734,1079.91758585612,748.16,970,0.0257676430192356,500,"Genesee","Dixie"
132,2,26.7539520263672,69.5680855373542,0.856036885232897,0.876494026375003,1100.58351003011,759.563333333333,1059.2,0.0235522893793104,500,"Genesee","Dixie"
252,2,27.8262920379639,66.6170037078857,0.846501838279655,0.861788370336613,1131.5244007704,772.777777777778,995.766666666667,0.022813747999009,500,"Genesee","Dixie"
248,2,28.0248737335205,63.4171682241228,0.872019476661226,0.880585105099664,1185.65480753581,755.778888888889,905.866666666667,0.0237857392601311,500,"Genesee","Dixie"
248,2,27.0553607940674,60.5872727629873,0.894310046340106,0.903904667270318,1236.90261216905,725.953333333333,889.933333333333,0.0253091946754931,500,"Genesee","Dixie"
505,3,26.9364242553711,58.6184964095222,0.894329559450529,0.904297119450704,1273.34094224718,709.132222222222,863.033333333333,0.0254747555679084,500,"Genesee","Dixie"
771,4,29.5494155883789,59.2000636100769,0.868836254549808,0.879957933392919,1283.90545559353,695.058888888889,874.5,0.024640919031796,500,"Genesee","Dixie"
666,3,33.3036651611328,66.0665266897943,0.821092902746103,0.832945141281622,1280.2869849311,699.508888888889,895.133333333333,0.0222621365191299,500,"Genesee","Dixie"
589,3,33.5449638366699,64.9187430193689,0.801920650053976,0.811126160427618,1304.88358601888,746.251111111111,898.3,0.0249175961314798,500,"Genesee","Dixie"
680,3,32.1445121765137,60.0693220679478,0.755789006418694,0.76639570986842,1287.48217786563,827.165591397849,983.58064516129,0.0233656339673093,500,"Genesee","Dixie"
917,4,31.2349948883057,60.3518243535872,0.699397395638203,0.712033588869337,1226.02409976426,940.067741935484,1186.29032258065,0.0180163298850312,500,"Genesee","Dixie"
919,4,28.9698429107666,64.4718219905429,0.757651849882936,0.769773793355432,1232.0132933214,1039.13,1326.36666666667,0.0196374757994203,500,"Genesee","Dixie"
960,4,30.2737598419189,69.2317077329424,0.860267026918526,0.869998193632475,1281.48257337782,1043.34111111111,1276.53333333333,0.0211563688719615,500,"Genesee","Dixie"
1009,4,28.5003395080566,65.6965871842702,0.893661729298636,0.902329017511026,1275.35041449653,1053.19,1225.23333333333,0.0209333983307025,500,"Genesee","Dixie"
976,4,28.3330860137939,65.3684190768666,0.893857367035622,0.908428061394564,1254.38550462511,1053.87555555556,1285.13333333333,0.0222830328946179,500,"Genesee","Dixie"
1065,4,27.5607929229736,67.0812539574835,0.894058286753199,0.912461903525723,1274.56162923177,964.565555555556,1268.36666666667,0.0235592815938085,500,"Genesee","Dixie"
987,4,24.9057960510254,61.513292307059,0.894071489567222,0.911303938891377,1306.87591559516,887.503333333333,1238.33333333333,0.0241598337413862,500,"Genesee","Dixie"
977,4,22.0729598999023,52.9412938544485,0.894159091007766,0.911169960738108,1311.01585883247,916.056666666667,1300.83333333333,0.0249519487794424,500,"Genesee","Dixie"
1050,4,19.4974975585938,50.2416291997168,0.894085579502474,0.911146561930267,1300.86469346788,955.974444444444,1292.46666666667,0.0244658471202486,500,"Genesee","Dixie"
1033,4,18.2155799865723,51.2368968725204,0.893945757875788,0.91009933337621,1302.71610921224,956.713333333333,1262.26666666667,0.0244145426281879,500,"Genesee","Dixie"
158,2,28.4051475524902,61.4003047498067,0.89431858745326,0.90615754803565,1155.59982340495,734.38,997.6,0.0255941729662578,500,"Genesee","Dixie"
171,2,27.11256980896,63.8852395025889,0.894317235541918,0.906864249551242,1161.31739145915,732.433333333333,958.15,0.0256848676079799,500,"Genesee","Dixie"
190,2,27.1693077087402,63.0686498938666,0.894300135011759,0.903673190593642,1198.94025017632,733.725555555556,902.5,0.0246793688433617,500,"Genesee","Dixie"
354,2,25.8251857757568,61.5081756159994,0.894330507405749,0.900447563175888,1252.57050008138,724.184444444444,873.266666666667,0.0252530587033309,500,"Genesee","Dixie"
501,3,24.8130874633789,63.3933920126491,0.89437802259073,0.900815468890618,1289.74755099826,704.123333333333,849.6,0.0256049772543338,500,"Genesee","Dixie"
579,3,26.1029834747314,61.2595682242182,0.868896396883453,0.875442113959903,1305.70149088542,693.045555555556,812.5,0.0247945483121293,500,"Genesee","Dixie"
684,3,28.0437240600586,57.3598662792312,0.846643637262233,0.855688008942072,1313.75498413086,680.92,837.933333333333,0.0239185768240188,500,"Genesee","Dixie"
751,4,30.4548683166504,59.6444404130512,0.87220705766593,0.883214119971187,1354.35473605686,678.033333333333,856.3,0.0240283693040045,500,"Genesee","Dixie"
803,4,33.1452941894531,57.5561377541224,0.868908711037495,0.890744310077409,1382.69537462023,710.293333333333,889.233333333333,0.0281754687589121,500,"Genesee","Dixie"
889,4,33.8219833374023,58.4813370184232,0.795900560955277,0.82148200505681,1348.08593290596,805.439784946237,987.032258064516,0.0210857853729543,500,"Genesee","Dixie"
908,4,33.8661575317383,63.372137855458,0.761490576844212,0.774022919352176,1293.17498037687,947.493548387097,1118.03225806452,0.0146135218682996,500,"Genesee","Dixie"
901,4,32.4337501525879,64.1886278306113,0.81625204190573,0.822750241991986,1287.11780877007,1043.15666666667,1232.66666666667,0.0204347392581769,500,"Genesee","Dixie"
1118,4,31.1117382049561,67.9506200342708,0.877019793497942,0.883157058775865,1297.95006130642,1054.97,1223.26666666667,0.0237667838219465,500,"Genesee","Dixie"
1118,4,29.6414546966553,65.5504106132189,0.893769895816481,0.906455732907764,1279.54411641439,1078.09333333333,1244,0.0223293637656833,500,"Genesee","Dixie"
936,4,27.5741844177246,62.3983496573236,0.893923527057697,0.912641524500731,1269.17057440864,1035.07111111111,1262.36666666667,0.0228974441878192,500,"Genesee","Dixie"
1015,4,26.828556060791,61.2014685093032,0.894043683039749,0.907124513387421,1303.80178432888,909.253333333333,1177.73333333333,0.0263844320568138,500,"Genesee","Dixie"
971,4,25.326452255249,56.700846897761,0.894036940875748,0.905543437900099,1348.02896606445,854.943333333333,1192.46666666667,0.025701649395682,500,"Genesee","Dixie"
988,4,23.3985595703125,51.9247358438704,0.894006553743707,0.90827762486827,1333.4296609158,897.268888888889,1274.16666666667,0.0247180454800939,500,"Genesee","Dixie"
1037,4,22.1825332641602,50.7609151999156,0.893948463851767,0.910369496751292,1305.35503092448,924.424444444444,1290.7,0.0255100837746496,500,"Genesee","Dixie"
1011,4,22.0539684295654,53.2168053340912,0.89387543738147,0.91265924515927,1301.53950764974,912.664444444444,1280.6,0.0255324815628086,500,"Genesee","Dixie"
155,2,23.8438835144043,58.6029068946838,0.894443364023852,0.904282136727124,1228.14059122721,701.026666666667,979.4,0.0287454696897475,500,"Genesee","Dixie"
146,2,25.0037174224854,59.4064386487007,0.894431589714174,0.905666548117879,1249.10851552327,704.99,915,0.0239672026169016,500,"Genesee","Dixie"
67,2,26.6745090484619,59.6692198917601,0.894352665232598,0.903481769378737,1286.53441704644,688.596666666667,842.533333333333,0.0253116497121664,500,"Genesee","Dixie"
313,2,27.2723731994629,59.1080749633577,0.894384242279274,0.899905628634151,1344.72853691949,671.731111111111,802.333333333333,0.0263165186422985,500,"Genesee","Dixie"
236,2,27.7177829742432,63.3393631474177,0.89445354058847,0.898551133550548,1386.1442574056,661.878888888889,776.2,0.0254813286285611,500,"Genesee","Dixie"
355,2,28.3272342681885,64.4751595245467,0.843466342719298,0.847980884298837,1378.85339029948,665.105555555556,760.6,0.0262898574876736,500,"Genesee","Dixie"
376,2,28.4514083862305,56.6370864303907,0.776634455119234,0.783271960456881,1354.66772813585,668.498888888889,777.6,0.0219608123832433,500,"Genesee","Dixie"
628,3,28.9416313171387,57.020188085768,0.808144483406019,0.815889383553941,1387.02783555773,659.051111111111,782,0.0228090077451077,500,"Genesee","Dixie"
813,4,29.9338283538818,61.6825635703405,0.827082924837014,0.847510258025723,1412.47598890516,667.412222222222,829.3,0.0247649748609395,500,"Genesee","Dixie"
856,4,31.8744659423828,63.080826522458,0.727759363745985,0.759402277502632,1351.53575951361,768.235483870968,995.548387096774,0.0194352845121296,500,"Genesee","Dixie"
930,4,34.4094543457031,62.9614293016413,0.692940124909779,0.712495229978951,1299.05435502247,900.488172043011,1138.54838709677,0.0188154906705083,500,"Genesee","Dixie"
962,4,36.4655799865723,61.3980227300856,0.791160585831773,0.797817565296104,1320.89689161513,960.233333333333,1131.96666666667,0.0232372513243924,500,"Genesee","Dixie"
1057,4,33.2068214416504,60.6077138633198,0.874686809098477,0.88014974141778,1335.37861985948,970.864444444444,1089.6,0.0235931595294157,500,"Genesee","Dixie"
1060,4,32.3356323242188,60.1347892149289,0.894034509867844,0.905192437887373,1327.19783006456,988.213333333333,1142.96666666667,0.021775884863559,500,"Genesee","Dixie"
1006,4,33.2282180786133,58.248748773204,0.894207863892273,0.908349174258894,1333.24890001085,939.2,1158.03333333333,0.0241584279551646,500,"Genesee","Dixie"
1000,4,31.5027236938477,54.7071887278557,0.894128484572413,0.903643221830587,1353.78655822754,869.828888888889,1101.53333333333,0.0269601108660601,500,"Genesee","Dixie"
1052,4,28.5850372314453,53.5690409808689,0.894161721172924,0.902975663898073,1370.22346082899,886.655555555556,1153.13333333333,0.0251140250019704,500,"Genesee","Dixie"
1132,4,23.9934310913086,53.6410708740022,0.894119863323997,0.904753045597916,1355.25000854492,919.622222222222,1210.63333333333,0.0240796409864153,500,"Genesee","Dixie"
1062,4,20.7334213256836,52.0986328882641,0.894052492909573,0.905782483320088,1343.12225368924,908.075555555556,1230.1,0.0241786019674289,500,"Genesee","Dixie"
1030,4,21.4158611297607,50.8147140269809,0.894000496494118,0.906710784285226,1343.54975640191,881.804444444444,1250.93333333333,0.0225340620481297,500,"Genesee","Dixie"
195,2,24.7800712585449,64.1072881317139,0.894661772082327,0.903760296351975,1262.54266845703,729.29,920.7,0.0275425725391688,500,"Genesee","Dixie"
76,2,26.8350143432617,60.9018614602089,0.894484887706931,0.903498570905067,1329.830809021,680.12,865.5,0.0235155561856845,500,"Genesee","Dixie"
111,2,25.9188041687012,60.2117926851908,0.894527597744018,0.901460155939955,1380.1034165446,659.401666666667,788.8,0.0241987787074322,500,"Genesee","Dixie"
234,2,24.9784984588623,57.1926148931185,0.894617154620355,0.89868232803264,1438.31995402018,639.891666666667,718.45,0.0260089732885778,500,"Genesee","Dixie"
150,2,25.2853374481201,58.7002643593152,0.894517394751698,0.897219323622024,1482.8982989502,622.813333333333,688.15,0.0255575401678895,500,"Genesee","Dixie"
290,2,25.6916065216064,62.812606951793,0.856240717623538,0.85897158058205,1481.05056477865,630.958333333333,686.85,0.0283986687749348,500,"Genesee","Dixie"
247,2,26.1513690948486,58.0518042194843,0.765465841246963,0.770341522723902,1433.99607137044,626.641666666667,702.75,0.0251761220894345,500,"Genesee","Dixie"
429,3,27.9111289978027,59.2031217809518,0.753473854534095,0.760062993564643,1429.25294392904,612.465,706.55,0.0220855251889935,500,"Genesee","Dixie"
344,2,29.9341335296631,66.8720510407289,0.810660684519486,0.816243679119119,1465.63212056478,618.376666666667,709.5,0.0259370338279617,500,"Genesee","Dixie"
570,3,32.5337905883789,64.8019061723063,0.729454047350784,0.749906101181067,1398.75240311161,703.214516129032,908.274193548387,0.0232305794136144,500,"Genesee","Dixie"
921,4,32.5885047912598,58.3658555411523,0.624734399477658,0.648294205658303,1298.1166150493,843.311290322581,1150.11290322581,0.0199095607118213,500,"Genesee","Dixie"
971,4,34.0059967041016,60.3387731130918,0.705760097783059,0.713819380636948,1307.81411071777,904.086666666667,1124.35,0.0179705942021581,500,"Genesee","Dixie"
990,4,36.8505096435547,57.8171244804064,0.847355186779363,0.852823766970347,1368.79032897949,915.918333333333,1052.35,0.0170278513091604,500,"Genesee","Dixie"
1035,4,35.2196464538574,58.5362323880196,0.894180650091342,0.900655123682421,1386.90598185221,905.905,1040.7,0.0223943007108438,500,"Genesee","Dixie"
1000,4,33.8105049133301,60.5423256218433,0.894265527424286,0.901604129056213,1388.3370501709,855.538333333333,1025.25,0.0262903219525031,500,"Genesee","Dixie"
877,4,29.4365253448486,54.5743322821458,0.894138197854045,0.901240118809122,1389.7237105306,847.823333333333,1024.95,0.0251695641890115,500,"Genesee","Dixie"
1100,4,26.8338069915771,53.8641068700949,0.894119138291571,0.901268386500111,1372.92843383789,888.833333333333,1074.15,0.0233308037289279,500,"Genesee","Dixie"
1054,4,26.8995265960693,53.6155125327905,0.894218861457387,0.901964394509948,1367.88900594076,909.508333333333,1127.15,0.0239388561938173,500,"Genesee","Dixie"
1080,4,27.0187892913818,51.6138223807017,0.894235910838858,0.902721461942613,1384.55370524089,898.561666666667,1153.7,0.023580771927583,500,"Genesee","Dixie"
1107,4,23.9740657806396,49.6656382242839,0.894188963411919,0.903163765609885,1392.32548990885,896.696666666667,1184,0.0212288262735486,500,"Genesee","Dixie"
247,2,25.6808128356934,68.4830464935303,0.895069127986208,0.898027324597351,1331.84214355469,824.28,880.8,0.0187975922069745,500,"Genesee","Dixie"
156,2,24.062328338623,70.199656496048,0.894742040295387,0.898889006425161,1420.37437255859,704.5,828.3,0.0314312244737812,500,"Genesee","Dixie"
94,2,22.2287979125977,65.5540445931752,0.894798026054632,0.897781237729359,1486.44107666016,675.36,766.6,0.0237755451521177,500,"Genesee","Dixie"
381,3,24.7979526519775,60.7743277645111,0.89489933864524,0.896004123781653,1551.97202148438,644.053333333333,682,0.0286822650130489,500,"Genesee","Dixie"
395,3,24.2276573181152,61.9382237434387,0.894638355297502,0.895274197615217,1593.53524576823,595.346666666667,629.2,0.0287977025619087,500,"Genesee","Dixie"
269,2,23.804500579834,60.7735168568293,0.894504356746717,0.894747014284755,1620.47323079427,587.533333333333,615.4,0.0272377960740899,500,"Genesee","Dixie"
343,2,24.1375751495361,59.582757970492,0.798756323100533,0.803919832705675,1561.51786702474,537.373333333333,598.2,0.0335278130399335,500,"Genesee","Dixie"
422,3,25.4591064453125,61.1844462696711,0.714908731055136,0.722312648046451,1494.96951090495,511.46,583.6,0.0162134568094795,500,"Genesee","Dixie"
422,3,26.5803413391113,66.6077917400996,0.810727924141102,0.813328098539108,1546.52052164714,582.566666666667,627.2,0.025708655060771,500,"Genesee","Dixie"
328,2,30.5206604003906,62.0564372570284,0.790456907779369,0.814736718907502,1497.91676064768,700.109677419355,896.709677419355,0.0265105125586776,500,"Genesee","Dixie"
830,4,34.4475555419922,48.5931399852999,0.616941459944862,0.648340891830383,1332.01027989541,847.006451612903,1218,0.00795444942359462,500,"Genesee","Dixie"
927,4,33.5931282043457,57.3929105472565,0.643322862555894,0.653100313444156,1281.18818400065,921.533333333333,1204.4,0.00809183464653756,500,"Genesee","Dixie"
935,4,32.4788436889648,65.9004012298584,0.822702537068787,0.827045113809872,1381.04797973633,967.46,1123.8,0.0206696294103286,500,"Genesee","Dixie"
1035,4,35.0277557373047,68.6613629722595,0.894339388629111,0.897707419322493,1439.01573649089,905.62,1000,0.0310785572406409,500,"Genesee","Dixie"
996,4,33.8870544433594,71.5944530487061,0.894047198091478,0.899004957682143,1427.55348876953,797.313333333333,897,0.0287558538744148,500,"Genesee","Dixie"
1039,4,32.252082824707,60.6259434604645,0.894060386013395,0.901373662226833,1402.61260904948,839.62,982.2,0.0245534694380331,500,"Genesee","Dixie"
1018,4,30.5896263122559,54.1644032239914,0.893983058286831,0.898382959865655,1356.07112060547,880.566666666667,976.2,0.0225832255303976,500,"Genesee","Dixie"
1000,4,29.7117557525635,53.9061205466588,0.894169689402139,0.898786920628045,1369.98461425781,864.646666666667,1010,0.0243683836264457,500,"Genesee","Dixie"
1062,4,31.0391864776611,58.9811045678457,0.894447779088126,0.900533634981451,1413.8977750651,913.48,1119.8,0.0265774791430613,500,"Genesee","Dixie"
1143,4,27.1490802764893,63.4130958747864,0.894561292906292,0.899414919394379,1419.97982747396,989.013333333333,1174,0.0263486494740937,500,"Genesee","Dixie"
765,4,10.352518081665,0,0,0,0,0,0,0,500,"Kings","Dixie"
765,4,11.570219039917,0,0,0,0,0,0,0,500,"Kings","Dixie"
798,4,17.4008235931396,0,0,0,0,0,0,0,500,"Kings","Dixie"
972,4,25.3157691955566,0,0,0,0,0,0,0,500,"Kings","Dixie"
1040,4,29.1035938262939,0,0,0,0,0,0,0,500,"Kings","Dixie"
1072,4,30.2336959838867,0,0,0,0,0,0,0,500,"Kings","Dixie"
889,4,29.5153408050537,0,0,0,0,0,0,0,500,"Kings","Dixie"
599,3,27.3546733856201,0,0,0,0,0,0,0,500,"Kings","Dixie"
596,3,28.9006958007812,0,0,0,0,0,0,0,500,"Kings","Dixie"
508,3,30.1881237030029,0,0,0,0,0,0,0,500,"Kings","Dixie"
406,3,25.2030296325684,0,0,0,0,0,0,0,500,"Kings","Dixie"
430,3,12.8737726211548,0,0,0,0,0,0,0,500,"Kings","Dixie"
569,3,7.81948947906494,0,0,0,0,0,0,0,500,"Kings","Dixie"
661,3,10.5385875701904,0,0,0,0,0,0,0,500,"Kings","Dixie"
805,4,28.8817863464355,0,0,0,0,0,0,0,500,"Kings","Dixie"
437,3,44.9734916687012,0,0,0,0,0,0,0,500,"Kings","Dixie"
254,2,39.1080474853516,0,0,0,0,0,0,0,500,"Kings","Dixie"
127,2,34.7860336303711,0,0,0,0,0,0,0,500,"Kings","Dixie"
113,2,32.5326957702637,0,0,0,0,0,0,0,500,"Kings","Dixie"
29,1,25.5167064666748,0,0,0,0,0,0,0,500,"Kings","Dixie"
755,4,15.3436737060547,0,0,0,0,0,0,0,500,"Kings","Dixie"
807,4,12.1540622711182,0,0,0,0,0,0,0,500,"Kings","Dixie"
876,4,14.8861684799194,0,0,0,0,0,0,0,500,"Kings","Dixie"
939,4,20.8937206268311,0,0,0,0,0,0,0,500,"Kings","Dixie"
1046,4,26.6925258636475,0,0,0,0,0,0,0,500,"Kings","Dixie"
990,4,29.4725704193115,0,0,0,0,0,0,0,500,"Kings","Dixie"
831,4,30.2083606719971,0,0,0,0,0,0,0,500,"Kings","Dixie"
525,3,27.9855670928955,0,0,0,0,0,0,0,500,"Kings","Dixie"
535,3,26.6104831695557,0,0,0,0,0,0,0,500,"Kings","Dixie"
535,3,28.93896484375,0,0,0,0,0,0,0,500,"Kings","Dixie"
535,3,29.6683387756348,0,0,0,0,0,0,0,500,"Kings","Dixie"
454,3,20.3188934326172,0,0,0,0,0,0,0,500,"Kings","Dixie"
508,3,9.37077331542969,0,0,0,0,0,0,0,500,"Kings","Dixie"
601,3,9.57752418518066,0,0,0,0,0,0,0,500,"Kings","Dixie"
646,3,16.7713584899902,0,0,0,0,0,0,0,500,"Kings","Dixie"
462,3,45.0156898498535,0,0,0,0,0,0,0,500,"Kings","Dixie"
323,2,42.0524787902832,0,0,0,0,0,0,0,500,"Kings","Dixie"
157,2,34.7871704101562,0,0,0,0,0,0,0,500,"Kings","Dixie"
142,2,32.1829490661621,0,0,0,0,0,0,0,500,"Kings","Dixie"
102,2,22.5135440826416,0,0,0,0,0,0,0,500,"Kings","Dixie"
539,3,22.5069618225098,0,0,0,0,0,0,0,500,"Kings","Dixie"
759,4,16.1104640960693,0,0,0,0,0,0,0,500,"Kings","Dixie"
843,4,15.7834539413452,0,0,0,0,0,0,0,500,"Kings","Dixie"
939,4,18.4736499786377,0,0,0,0,0,0,0,500,"Kings","Dixie"
991,4,24.011754989624,0,0,0,0,0,0,0,500,"Kings","Dixie"
1058,4,28.2642078399658,0,0,0,0,0,0,0,500,"Kings","Dixie"
1024,4,29.7995376586914,0,0,0,0,0,0,0,500,"Kings","Dixie"
620,3,29.425085067749,0,0,0,0,0,0,0,500,"Kings","Dixie"
437,3,25.7984867095947,0,0,0,0,0,0,0,500,"Kings","Dixie"
496,3,24.6266498565674,0,0,0,0,0,0,0,500,"Kings","Dixie"
499,3,28.2967510223389,0,0,0,0,0,0,0,500,"Kings","Dixie"
462,3,26.9946727752686,0,0,0,0,0,0,0,500,"Kings","Dixie"
557,3,17.313117980957,0,0,0,0,0,0,0,500,"Kings","Dixie"
670,3,10.3328447341919,0,0,0,0,0,0,0,500,"Kings","Dixie"
668,3,12.2660274505615,0,0,0,0,0,0,0,500,"Kings","Dixie"
304,2,36.6275367736816,0,0,0,0,0,0,0,500,"Kings","Dixie"
225,2,45.7835235595703,0,0,0,0,0,0,0,500,"Kings","Dixie"
193,2,35.1618423461914,0,0,0,0,0,0,0,500,"Kings","Dixie"
47,1,31.9308700561523,0,0,0,0,0,0,0,500,"Kings","Dixie"
-53,1,20.9339942932129,0,0,0,0,0,0,0,500,"Kings","Dixie"
538,3,18.1971817016602,0,0,0,0,0,0,0,500,"Kings","Dixie"
819,4,14.1381282806396,0,0,0,0,0,0,0,500,"Kings","Dixie"
829,4,13.4578227996826,0,0,0,0,0,0,0,500,"Kings","Dixie"
907,4,16.0350494384766,0,0,0,0,0,0,0,500,"Kings","Dixie"
903,4,21.6095199584961,0,0,0,0,0,0,0,500,"Kings","Dixie"
1029,4,26.8165607452393,0,0,0,0,0,0,0,500,"Kings","Dixie"
1035,4,29.0775279998779,0,0,0,0,0,0,0,500,"Kings","Dixie"
