"dNBR","severity","slope","mass_burnt_pct","surface_consumption","surface_remaining","canopy_consumption","canopy_remaining","max_power","residence_time_power","residence_time_consumption","max_reaction_rate","size","site","fire"
263,2,18.7444705963135,79.3731812661694,0.995556906012784,0.00444309398721579,0.433605406379058,0.426609647384383,887.240691810526,1236.8064516129,2738.38709677419,0.0190622472730029,"duet","Genesee","Dixie"
192,2,12.2830533981323,82.5999806516914,0.995488572341006,0.00451142765899433,0.437128195901339,0.390828793345973,876.961924563172,1177.93548387097,2790.64516129032,0.021236271179808,"duet","Genesee","Dixie"
228,2,10.0533218383789,84.3407665888468,0.995223533176271,0.00477646682372851,0.609418199262494,0.268359578515283,868.744886610243,1092.03333333333,3371.66666666667,0.0283512544288038,"duet","Genesee","Dixie"
179,2,9.70024108886719,92.8041712019179,0.994905486220054,0.00509451377994557,0.766252914306186,0.122635974582703,856.50382147895,1058.42222222222,3107,0.0350020265433816,"duet","Genesee","Dixie"
186,2,9.34626007080078,93.7364604526096,0.995634394882743,0.00436560511725676,0.630729598269332,0.124825957286224,836.963433837891,1066.94444444444,2511,0.0282297566343105,"duet","Genesee","Dixie"
218,2,10.0411739349365,81.7562959141201,0.995963492838032,0.00403650716196873,0.475952354495587,0.301825423282191,833.486453586155,1048.14444444444,2905.33333333333,0.020970845424249,"duet","Genesee","Dixie"
295,2,11.5871419906616,79.3043585565355,0.995399109238459,0.0046008907615413,0.419384475611346,0.391726635499766,854.891552734375,1010.21111111111,2832.66666666667,0.0203746200231276,"duet","Genesee","Dixie"
304,2,11.3093137741089,91.0876918792725,0.994970580460657,0.0050294195393432,0.45443054940028,0.267791672821942,890.993086751302,1059.78888888889,2113,0.0157989864798335,"duet","Genesee","Dixie"
315,2,10.4387540817261,88.8647375000848,0.995047517274369,0.00495248272563107,0.441840569512496,0.302603874931949,905.470479329427,1082.37777777778,2094.66666666667,0.0155631771631896,"duet","Genesee","Dixie"
363,2,10.3664026260376,84.4774368604024,0.994824497841536,0.00517550215846392,0.334012407144415,0.35117277804077,904.590027985749,1064.05555555556,1980.55555555556,0.0164357398924063,"duet","Genesee","Dixie"
321,2,10.6388750076294,87.5791880289714,0.994456800095703,0.00554319990429701,0.125428667156914,0.207904666176419,954.340840657552,1118.44444444444,1230,0.0090723510301258,"duet","Genesee","Dixie"
777,4,14.1114454269409,81.157097571426,0.99474790997704,0.00525209002295889,0.200204411340356,0.3553511442152,971.920588599311,820.743055555556,1495.83333333333,0.0206375526582931,"duet","Genesee","Dixie"
648,3,12.7460346221924,81.0163947787262,0.995054093249871,0.00494590675012881,0.311635776801828,0.359861807739235,960.21381632487,832.475845410628,2060.50724637681,0.0153247202507188,"duet","Genesee","Dixie"
496,3,14.4196472167969,80.8439428823966,0.995054961876538,0.00494503812346246,0.360451657627251,0.369177972002379,924.792239945023,802.311111111111,2247.77777777778,0.0168483444181246,"duet","Genesee","Dixie"
521,3,17.1960220336914,74.5819044916718,0.995269209108412,0.00473079089158756,0.233424560641857,0.457316180098884,900.205296495226,777.238888888889,1715.61111111111,0.0178372791311318,"duet","Genesee","Dixie"
521,3,22.935546875,70.4917341837177,0.995844370164369,0.00415562983563139,0.210068414358052,0.523264918975281,905.68069740578,799.468518518519,1857.77777777778,0.0165274575987058,"duet","Genesee","Dixie"
367,2,24.4690475463867,76.6610566223109,0.996083771563721,0.00391622843627908,0.348562606197108,0.468104060469558,930.075739429615,807.32037037037,2517.27777777778,0.0213392922867012,"duet","Genesee","Dixie"
371,2,19.1576976776123,79.8577286155136,0.995214006503926,0.00478599349607364,0.382474979208655,0.4230805763469,937.63062371148,807.981481481482,2513.61111111111,0.0223914832957169,"duet","Genesee","Dixie"
345,2,12.4309759140015,78.4768697429586,0.994553846980712,0.00544615301928881,0.369683474195782,0.406242451730144,915.896900770399,944.109259259259,2480.88888888889,0.0214252241167066,"duet","Genesee","Dixie"
448,3,15.7719049453735,75.6303945702891,0.994493263044749,0.00550673695525166,0.361445655991661,0.437837498130202,894.654952948239,1084.18279569892,2262.63440860215,0.0186537142418352,"duet","Genesee","Dixie"
239,2,16.4130306243896,74.3697683430914,0.994408452679459,0.00559154732054114,0.336971061557882,0.464104207259322,884.235885456044,1062.68996415771,2192.52688172043,0.0165727721995201,"duet","Genesee","Dixie"
248,2,12.2123441696167,77.0792584432496,0.994665489611039,0.0053345103889603,0.359486684873635,0.407179981793032,877.09116064001,1029.5962962963,2410.5,0.0181851736045747,"duet","Genesee","Dixie"
252,2,9.81244373321533,84.8291479945183,0.994785079658026,0.00521492034197405,0.479215092118088,0.280044167141172,860.420273505317,1013.50555555556,2512.05555555556,0.021802057073581,"duet","Genesee","Dixie"
229,2,9.08166790008545,87.4782902894197,0.994930934410744,0.00506906558925601,0.486753165964536,0.237320908109538,861.233755267108,963.609259259259,2519.16666666667,0.0235409897207826,"duet","Genesee","Dixie"
286,2,11.693811416626,80.3111027611627,0.995151189857351,0.00484881014264851,0.416723532960515,0.362906096669114,861.238428977684,941.646296296296,2453.88888888889,0.0200380516153763,"duet","Genesee","Dixie"
366,2,12.7611351013184,81.7632981653567,0.995138048078939,0.00486195192106144,0.412476634434568,0.369004847046913,873.614031869394,970.585185185185,2375.55555555556,0.0213925415069575,"duet","Genesee","Dixie"
433,3,11.1112384796143,87.6950648431425,0.994821392315731,0.0051786076842686,0.418855879258566,0.266329305926619,905.233357634368,999.990740740741,2260.5,0.0215448059644171,"duet","Genesee","Dixie"
360,2,10.4634475708008,84.6786210996133,0.995303266339643,0.0046967336603569,0.349642388123018,0.328135389654759,948.921926427771,1060.21481481481,2144.38888888889,0.0177722979836177,"duet","Genesee","Dixie"
361,2,9.78058433532715,81.051994394373,0.995713562621738,0.00428643737826239,0.251084361104416,0.421755145068423,973.495616206416,1092.37962962963,1960,0.0167241342343397,"duet","Genesee","Dixie"
350,2,10.115592956543,81.6149895632709,0.994626081920226,0.00537391807977434,0.160043423872516,0.451067687238595,944.216637505425,1026.2962962963,1558.33333333333,0.01458200639652,"duet","Genesee","Dixie"
762,4,17.5327301025391,73.9287907441457,0.994882309910102,0.00511769008989817,0.17575080427754,0.46174919572246,961.222174580892,797.275,1420.125,0.0145081288578055,"duet","Genesee","Dixie"
525,3,16.380464553833,68.4836778744407,0.995265068345146,0.00473493165485303,0.197625274057446,0.531360233188931,956.707155885558,805.644927536232,1552.95652173913,0.0158704744312008,"duet","Genesee","Dixie"
692,3,17.6946563720703,70.5606093565623,0.99531133638794,0.00468866361206079,0.227247904737074,0.539418761929593,943.409051513672,776.37,1633.26666666667,0.0158508919663373,"duet","Genesee","Dixie"
701,3,19.1618995666504,72.6158786238564,0.99527616542882,0.0047238345711807,0.214917271660478,0.542860506117299,932.774464857313,742.464444444444,1677.26666666667,0.0157707190736099,"duet","Genesee","Dixie"
714,4,23.497465133667,69.6435943065749,0.99563892065928,0.00436107934071949,0.220873595755247,0.561348626466975,944.57286831326,754.502222222222,2011.33333333333,0.0172260721497199,"duet","Genesee","Dixie"
425,3,22.071683883667,74.3106888201502,0.995682676950328,0.00431732304967144,0.311737260720166,0.487151628168722,971.078398369683,775.531111111111,2409.9,0.0196089535281012,"duet","Genesee","Dixie"
428,3,17.0083122253418,78.9352324167887,0.995225829613894,0.00477417038610531,0.339289058573854,0.436266496981701,976.757471856011,845.681111111111,2416,0.020166098162213,"duet","Genesee","Dixie"
517,3,13.4465970993042,73.6856698971325,0.994806010291229,0.005193989708772,0.290078399748269,0.491032711362842,946.694629313151,974.174444444444,2161.96666666667,0.0183048568565186,"duet","Genesee","Dixie"
333,2,13.8031902313232,71.0264505637589,0.994646547041749,0.00535345295825272,0.30407572984216,0.512053302415905,921.173543163012,1045.25268817204,2030,0.0170427807422814,"duet","Genesee","Dixie"
417,3,14.6605606079102,73.5539951865391,0.994582778067588,0.00541722193241337,0.320879623675159,0.492023602131293,910.203762850197,1036.75698924731,2100.48387096774,0.0168243655850386,"duet","Genesee","Dixie"
408,3,12.5797462463379,73.0053006566895,0.994722927846388,0.00527707215361269,0.281414331481101,0.495252335185566,898.615495741102,1018.59666666667,2053.83333333333,0.0163270578811702,"duet","Genesee","Dixie"
374,2,9.66741847991943,79.7198097480668,0.994710300460889,0.00528969953911055,0.333069747880569,0.379152474341653,879.988047010634,986.047777777778,2140.96666666667,0.0171825359334543,"duet","Genesee","Dixie"
387,3,7.78556871414185,85.7308342276679,0.994766272197375,0.00523372780262541,0.429337433345637,0.278440344432141,877.661848415799,951.111111111111,2469.36666666667,0.0205288108269104,"duet","Genesee","Dixie"
387,3,9.1915168762207,82.2784876598252,0.995043320404638,0.00495667959536196,0.427756527262849,0.340021250514929,882.903403184679,937.952222222222,2424.63333333333,0.0226357509842735,"duet","Genesee","Dixie"
379,3,9.37932395935059,83.8532227386369,0.995017204978179,0.00498279502181999,0.440283491912874,0.320827619198237,896.028795166016,934.311111111111,2386.16666666667,0.0240136862986866,"duet","Genesee","Dixie"
433,3,8.36191749572754,86.3725124046538,0.994790700286165,0.00520929971383478,0.459927888446398,0.261183222664713,923.104189249675,965.423333333333,2538.56666666667,0.0225228793133194,"duet","Genesee","Dixie"
409,3,9.38408088684082,81.0714322572284,0.994940204327756,0.0050597956722436,0.369596683532796,0.360403316467204,955.651406792535,1035.72333333333,2351.1,0.019109294599704,"duet","Genesee","Dixie"
400,3,10.6385383605957,78.310060956743,0.995235677995682,0.00476432200431836,0.291270494132342,0.442062839200991,980.11441333912,1067.93333333333,2100.44444444444,0.0183647570358458,"duet","Genesee","Dixie"
374,2,10.7297534942627,85.7046271642049,0.994965930906176,0.00503406909382316,0.262167454570166,0.382276989874278,977.289754909939,1023.33333333333,1772.33333333333,0.0189547173206443,"duet","Genesee","Dixie"
578,3,20.3760299682617,63.939290201664,0.995704547625131,0.0042954523748689,0.134262991820346,0.628237008179654,928.835153706868,821.545833333333,1219.25,0.0139330383968021,"duet","Genesee","Dixie"
713,4,21.4228553771973,58.550859224278,0.995598777381162,0.00440122261883801,0.106392334798575,0.708100418824613,942.102600186113,802.017391304348,1178.08695652174,0.0152468367822239,"duet","Genesee","Dixie"
846,4,24.2349891662598,62.9638858299785,0.995529989325395,0.00447001067460675,0.0878854388245101,0.714336783397713,958.520107014974,772.092222222222,1104.1,0.012816958365627,"duet","Genesee","Dixie"
881,4,22.9638957977295,68.008570666843,0.995487608204178,0.00451239179582269,0.132442064447064,0.672002379997381,978.973396606445,723.285555555556,1345.3,0.0132885438139744,"duet","Genesee","Dixie"
924,4,21.3556175231934,66.4369459984038,0.995509124905663,0.00449087509433734,0.195400496788344,0.62793283654499,1004.9336980523,698.464444444444,1785.73333333333,0.0170154887473106,"duet","Genesee","Dixie"
617,3,19.1060066223145,71.0640161816279,0.9953329377789,0.00466706222109941,0.270272633144869,0.517505144632909,1024.73598490397,747.178888888889,2215.7,0.0176970987298446,"duet","Genesee","Dixie"
616,3,20.2354278564453,77.1331646331151,0.995303498936208,0.00469650106379188,0.369918600085675,0.426748066580991,1021.25158270942,868.572222222222,2857.5,0.0198701332020395,"duet","Genesee","Dixie"
778,4,19.2534961700439,69.9104585361481,0.995221182462003,0.00477881753799809,0.295915289918226,0.546306932303996,985.900287679036,964.424444444444,2473.96666666667,0.0175640825496277,"duet","Genesee","Dixie"
438,3,18.4183101654053,67.4900909839138,0.994875536547592,0.0051244634524092,0.237372139496296,0.605638613191877,956.579275020476,984.286021505376,1907.48387096774,0.0154560052169027,"duet","Genesee","Dixie"
570,3,18.2913570404053,70.0979559088266,0.994903251295759,0.00509674870424037,0.266381029299474,0.562651228765042,943.284690348307,996.929032258064,1923.41935483871,0.0165312318958466,"duet","Genesee","Dixie"
553,3,17.1431369781494,69.1166447220908,0.994943857570013,0.00505614242998677,0.245175155909524,0.561491510757143,936.067260403103,1011.65555555556,1830.26666666667,0.0159396258312111,"duet","Genesee","Dixie"
424,3,13.7137870788574,75.6012762464417,0.994737398233656,0.00526260176634584,0.25092436049411,0.479075639505889,927.463973456489,982.131111111111,1908.86666666667,0.0163243700633696,"duet","Genesee","Dixie"
496,3,11.0935354232788,81.3477930980258,0.994971997781516,0.00502800221848496,0.3425688958634,0.365208881914378,917.175611707899,967.054444444444,2193.46666666667,0.0211794139975619,"duet","Genesee","Dixie"
625,3,10.8752002716064,84.4738906833861,0.995100532070807,0.00489946792919264,0.427468397853163,0.308087157702392,920.764737887912,943.911111111111,2366.13333333333,0.0251322499050432,"duet","Genesee","Dixie"
807,4,9.88575649261475,82.3861529495981,0.994964202322895,0.00503579767710466,0.404317721392647,0.371237834162908,940.36848171658,908.788888888889,2223.76666666667,0.0228756386781299,"duet","Genesee","Dixie"
502,3,9.40102005004883,75.3771764114168,0.994889769245809,0.00511023075419066,0.373743181673775,0.455145707215114,954.661306220161,954.65,2280.2,0.019769182020124,"duet","Genesee","Dixie"
566,3,9.6925687789917,74.0514897309409,0.994649978654282,0.00535002134571841,0.367160961097399,0.472839038902601,962.349100952148,1005.21666666667,2395.6,0.0183875568682046,"duet","Genesee","Dixie"
541,3,10.0756349563599,76.4249615033468,0.994677668244816,0.00532233175518281,0.352939406299427,0.463727260367239,978.744398328993,1000.54259259259,2306.72222222222,0.0186287149918257,"duet","Genesee","Dixie"
531,3,10.676664352417,73.8759710629781,0.995032013115687,0.00496798688431231,0.25842146339466,0.474911869938673,999.320315212674,929.277777777778,1783,0.0195277258246076,"duet","Genesee","Dixie"
515,3,18.8084754943848,64.7378582417965,0.996192877300003,0.00380712269999675,0.249275885074199,0.646557448259134,915.889490000407,824.366666666667,1736.5,0.0206520583117443,"duet","Genesee","Dixie"
889,4,22.1439590454102,58.6967351246571,0.995765459874026,0.00423454012597252,0.143188157206719,0.753913292068642,935.70807309358,802.852173913043,1408.60869565217,0.0172583414276773,"duet","Genesee","Dixie"
1051,4,22.121711730957,60.2326051865684,0.995518551855075,0.00448144814492447,0.0691396351512347,0.778638142626543,966.406948716905,760.452222222222,1130.03333333333,0.016396098924884,"duet","Genesee","Dixie"
962,4,24.7185535430908,61.7824268767569,0.995680487055292,0.00431951294470726,0.0775897794329034,0.757965776122652,1005.28869913737,709.263333333333,1109.4,0.014285955508424,"duet","Genesee","Dixie"
924,4,24.1463527679443,59.0197547867563,0.995641902532158,0.00435809746784104,0.125534684079136,0.737798649254197,1037.69641662598,685.956666666667,1310.33333333333,0.0150200009356593,"duet","Genesee","Dixie"
906,4,22.2264595031738,62.007938138379,0.995297685998227,0.00470231400177366,0.173913279699742,0.657197831411369,1062.27546827528,728.094444444444,1659.26666666667,0.0178985126713387,"duet","Genesee","Dixie"
824,4,24.3953495025635,69.3197099145253,0.995157138701541,0.00484286129845997,0.267337720209458,0.548217835346098,1052.4130227322,823.092222222222,2285.33333333333,0.0173500822319437,"duet","Genesee","Dixie"
976,4,23.6252403259277,69.7589981865883,0.995041454776688,0.0049585452233123,0.291315117114905,0.569795993996207,1019.07459438748,885.776666666667,2484.9,0.0171023967102205,"duet","Genesee","Dixie"
669,3,23.5318508148193,69.1857067736246,0.994778410845682,0.00522158915431805,0.252382956829518,0.611057903385535,989.874026981477,926.868817204301,2139.67741935484,0.0160243887521089,"duet","Genesee","Dixie"
610,3,21.231424331665,67.6243628706983,0.994874939646837,0.00512506035316334,0.222751623656321,0.59982902150497,960.476213221396,983.418279569892,1918.41935483871,0.0152574158773412,"duet","Genesee","Dixie"
545,3,18.2380428314209,67.6210222323736,0.994985572039246,0.0050144279607549,0.204798607400594,0.595201392599406,958.060656941732,1039.29666666667,1775.8,0.0150385572939298,"duet","Genesee","Dixie"
453,3,15.9163827896118,72.6883805298805,0.99509492771116,0.00490507228883933,0.202778484044479,0.574999293733299,978.678980373806,1022.94888888889,1649.2,0.0167916382136994,"duet","Genesee","Dixie"
474,3,13.3728322982788,75.3761195039749,0.995326622823989,0.00467337717601111,0.247875051346789,0.488791615319878,969.888230794271,979.504444444444,1828.76666666667,0.0211538350186949,"duet","Genesee","Dixie"
586,3,11.1880855560303,82.253949034214,0.994982310285511,0.00501768971448996,0.377008338196885,0.344102772914227,951.933846910265,919.665555555556,2177.1,0.0231576882451622,"duet","Genesee","Dixie"
650,3,9.32651042938232,78.4249439692497,0.994856173861138,0.00514382613886265,0.355701221189441,0.437632112143893,964.51341946072,892.875555555556,2173.1,0.0209448485733066,"duet","Genesee","Dixie"
827,4,8.87285995483398,66.5519582306014,0.994990499038728,0.00500950096127141,0.283913259133101,0.603864518644677,971.525796508789,968.13,2140.3,0.0185292180137179,"duet","Genesee","Dixie"
973,4,8.68289947509766,69.0109861252043,0.994954847640173,0.00504515235982696,0.31226486154581,0.574401805120857,981.18073445638,1010.55888888889,2230.23333333333,0.0173713398897782,"duet","Genesee","Dixie"
1052,4,9.42897033691406,73.7897867061474,0.995002985603506,0.00499701439649518,0.318214046195889,0.531785953804111,992.323420884874,995.666666666667,2254,0.0171995590660029,"duet","Genesee","Dixie"
1050,4,9.60368537902832,64.3639399952359,0.995168451590035,0.00483154840996548,0.274798779768137,0.60297899800964,967.732595486111,936.655555555556,2272,0.0174202284146203,"duet","Genesee","Dixie"
817,4,17.4252853393555,66.2622005581856,0.995734891256031,0.00426510874396816,0.246086934283676,0.64557973238299,918.46524327596,766.133333333333,1821.875,0.0188889898444396,"duet","Genesee","Dixie"
978,4,23.6767024993896,57.5083131648492,0.995759872519094,0.00424012748090587,0.13607822924044,0.779863799745066,948.939423668903,774.079710144928,1407.47826086957,0.0165755350526435,"duet","Genesee","Dixie"
991,4,27.8832588195801,53.6208494726817,0.995682528267165,0.00431747173283536,0.0652416614530216,0.844758338546979,987.006857503255,745.054444444444,1144.53333333333,0.0158954486576175,"duet","Genesee","Dixie"
868,4,27.9325523376465,58.8568884004487,0.995745075155797,0.00425492484420372,0.117299149990832,0.77492307223139,1024.35852511936,695.385555555556,1407.53333333333,0.0132827127642935,"duet","Genesee","Dixie"
950,4,27.4069919586182,60.7169147727225,0.995598914095641,0.00440108590435936,0.17909475186965,0.733127470352573,1059.61693691678,677.297777777778,1731.86666666667,0.0165265438387115,"duet","Genesee","Dixie"
1064,4,24.6199417114258,55.2951026047601,0.995083950332084,0.00491604966791692,0.128394526449,0.777161029106556,1088.96111192491,701.132222222222,1488.23333333333,0.0177348533505166,"duet","Genesee","Dixie"
971,4,24.4623489379883,58.9013645858235,0.994949007768436,0.00505099223156552,0.0959776363404992,0.741800141437279,1075.35916063097,788.144444444444,1294.7,0.0123551180768188,"duet","Genesee","Dixie"
1051,4,23.0726737976074,62.4776524951723,0.995016801512191,0.00498319848781077,0.158253459710786,0.710635429178103,1039.56568549262,876.563333333333,1760.66666666667,0.0148812045767971,"duet","Genesee","Dixie"
968,4,21.9464740753174,65.5446554158324,0.994814282665027,0.00518571733497354,0.219854546437138,0.681220722380067,1007.19289924868,956.494623655914,2116.41935483871,0.0160361783807613,"duet","Genesee","Dixie"
818,4,22.6925086975098,69.6842146678637,0.994589158767392,0.00541084123260792,0.239919890561755,0.596639249223191,968.786146135228,1051.21397849462,2230.90322580645,0.0155754758160092,"duet","Genesee","Dixie"
663,3,20.0233612060547,69.7681061734094,0.994730252781142,0.00526974721885842,0.221398521708288,0.571934811625045,953.722158135308,1141.75666666667,2113.76666666667,0.0166472305171489,"duet","Genesee","Dixie"
453,3,15.4045038223267,70.0992069488101,0.995096037548211,0.00490396245179065,0.173428622576346,0.597682488534765,970.660769992405,1117.96222222222,1616.3,0.016658685846196,"duet","Genesee","Dixie"
431,3,12.4039402008057,72.1983402321074,0.99517563892289,0.0048243610771109,0.212718766537563,0.545059011240214,973.061917453342,1013.23555555556,1746.83333333333,0.0184853682795138,"duet","Genesee","Dixie"
353,2,11.175986289978,80.7694908062617,0.995116127241507,0.00488387275849355,0.379366469174831,0.406189086380725,961.434535522461,943.202222222222,2256.56666666667,0.0214636926797747,"duet","Genesee","Dixie"
363,2,10.7452020645142,82.6259582919545,0.99493616562141,0.00506383437859106,0.484515078390708,0.365484921609291,965.076750759549,905.451111111111,2696.33333333333,0.0238690905008277,"duet","Genesee","Dixie"
659,3,9.49461555480957,74.409515674909,0.994889872422222,0.00511012757777805,0.450605057599126,0.448283831289763,974.607034640842,958.076666666667,2983.26666666667,0.0222284730845278,"duet","Genesee","Dixie"
934,4,8.70288181304932,72.6785470949279,0.995012514647561,0.00498748535243915,0.380477435308367,0.495078120247189,994.023972913954,1000.88444444444,2637.8,0.0197749606290229,"duet","Genesee","Dixie"
1035,4,9.44559478759766,75.9261295194979,0.99512607082704,0.00487392917295903,0.363643913796574,0.478948678796018,1002.22253406666,1007.92592592593,2417.77777777778,0.0209639631651938,"duet","Genesee","Dixie"
1020,4,9.60270595550537,76.5078518973456,0.995924545061322,0.00407545493867807,0.455474310415649,0.43341457847324,959.626105414497,1122.88888888889,3089.33333333333,0.0246902663315975,"duet","Genesee","Dixie"
817,4,18.5432586669922,72.9533574362596,0.995776340472633,0.00422365952736701,0.208940998577648,0.570225668089019,929.191749827067,752.879166666667,1478.375,0.018365303881338,"duet","Genesee","Dixie"
921,4,24.0049419403076,66.3872804714286,0.995833116046383,0.00416688395361745,0.152149896377557,0.682632712318096,949.47768023947,745.91884057971,1312.52173913043,0.0149618817778207,"duet","Genesee","Dixie"
808,4,23.712495803833,62.203047905763,0.995878636685051,0.00412136331495068,0.123386246139439,0.732169309416117,991.928066677517,727.638888888889,1256.4,0.0143683795367342,"duet","Genesee","Dixie"
566,3,21.7246360778809,65.5685212045246,0.995897728812512,0.00410227118748853,0.20398669211972,0.663791085658058,1048.27669026693,692.478888888889,1685.9,0.0166996757145796,"duet","Genesee","Dixie"
1013,4,20.2305297851562,67.2569972075356,0.995518910697007,0.0044810893029919,0.261652780851834,0.652791663592611,1083.56197265625,679.787777777778,2173.43333333333,0.0183084386065048,"duet","Genesee","Dixie"
1017,4,17.1473331451416,58.2446693982018,0.995041737201981,0.00495826279801846,0.151947139553953,0.774719527112714,1086.27587504069,743.656666666667,1749.3,0.0135146508499989,"duet","Genesee","Dixie"
1010,4,16.9189682006836,55.6726342021094,0.994907806396394,0.00509219360360713,0.0952867296053725,0.811379937061293,1053.79911200629,854.113333333333,1447.16666666667,0.0127882144511032,"duet","Genesee","Dixie"
1011,4,18.6560344696045,55.1961383697722,0.994822356674136,0.00517764332586576,0.101665869707315,0.815000796959351,1005.83188686795,970.836666666667,1633.66666666667,0.0162212770530531,"duet","Genesee","Dixie"
1009,4,18.6681213378906,54.9471583343321,0.99446639788931,0.0055336021106897,0.0996726613396529,0.81860690855282,976.295652196741,1084.86129032258,1748.38709677419,0.0150274773217949,"duet","Genesee","Dixie"
964,4,20.0634288787842,61.5330425552143,0.994292418559261,0.00570758144073696,0.190141431969936,0.705557492761247,951.232391029276,1263.24193548387,2285.90322580645,0.0166940670651712,"duet","Genesee","Dixie"
788,4,23.1330375671387,66.1532497766283,0.994616799689242,0.00538320031075735,0.256716974328836,0.607727470115609,924.114334106445,1427.49555555556,2585.23333333333,0.0178485878637728,"duet","Genesee","Dixie"
394,3,16.8943290710449,68.3926917256249,0.994724178835501,0.00527582116449962,0.232243353943929,0.575534423833848,923.184168701172,1299.42666666667,2222.16666666667,0.0173722902487054,"duet","Genesee","Dixie"
431,3,11.2872362136841,70.043252858056,0.99479833663881,0.00520166336118988,0.207815966377973,0.548850700288693,938.446224297418,1072.77444444444,1905.06666666667,0.017301262730204,"duet","Genesee","Dixie"
369,2,11.0105323791504,77.2598236195246,0.995223440462624,0.00477655953737604,0.317354969342571,0.507089475101873,958.321397569444,979.654444444444,2122,0.0175978189389882,"duet","Genesee","Dixie"
406,3,11.1010818481445,84.1952757363849,0.995369857011672,0.00463014298832936,0.494610772188485,0.408722561144848,972.003639729818,951.115555555556,2752.83333333333,0.0209131151714077,"duet","Genesee","Dixie"
559,3,10.1939916610718,80.1030065581534,0.995134416785074,0.00486558321492701,0.513892469251983,0.373885308525794,982.385780368381,952.883333333333,3067.4,0.0224764691841571,"duet","Genesee","Dixie"
699,3,9.46388530731201,79.8797715560595,0.995024784176112,0.00497521582389006,0.448412814134922,0.360476074753966,1008.07546115451,955.496666666667,2712.5,0.024877726292723,"duet","Genesee","Dixie"
699,3,9.79799938201904,84.1585926267836,0.995240005091133,0.00475999490886672,0.414280864388647,0.326459876352094,1021.14210487648,976.364814814815,2377.77777777778,0.02772112004217,"duet","Genesee","Dixie"
1020,4,10.8767776489258,81.0387728267246,0.996246500673632,0.00375349932636791,0.3619177951251,0.382526649319345,992.819694688585,1117.63333333333,2419.33333333333,0.0240463375846237,"duet","Genesee","Dixie"
682,3,19.9271755218506,83.2846456130346,0.99590149151771,0.00409850848229097,0.262307769978459,0.429358896688207,914.237571970622,778.170833333333,1565.5,0.0181804046201769,"duet","Genesee","Dixie"
843,4,21.2126331329346,81.8237436073414,0.995832701651642,0.00416729834835837,0.230074312346326,0.465577861566718,940.109830552253,749.344927536232,1395.47826086957,0.0177216121239329,"duet","Genesee","Dixie"
785,4,16.8908443450928,79.7233692529466,0.995966791514902,0.00403320848509828,0.202842905129235,0.481601539315209,990.094905259874,724.214444444444,1297.23333333333,0.018405116218395,"duet","Genesee","Dixie"
696,3,16.3048801422119,74.1948186604182,0.996021673814406,0.0039783261855938,0.222142412427688,0.542302032016757,1052.92084174262,703.191111111111,1483.13333333333,0.0198398248978352,"duet","Genesee","Dixie"
903,4,15.1962432861328,69.6065849076377,0.995682622086591,0.00431737791340871,0.248823892117377,0.636731663438179,1084.57545199924,727.168888888889,1953.23333333333,0.0171812260853715,"duet","Genesee","Dixie"
1037,4,16.4801807403564,61.9060246072875,0.995325804460724,0.00467419553927437,0.160338306787779,0.760772804323332,1066.58364298503,827.913333333333,1806.96666666667,0.0139645496594703,"duet","Genesee","Dixie"
981,4,16.8862457275391,60.4429052156872,0.994973960704624,0.00502603929537562,0.162839827153413,0.767160172846587,1016.35911187066,949.542222222222,1861.43333333333,0.0173147351340799,"duet","Genesee","Dixie"
1011,4,14.5784921646118,59.1533222307099,0.994513819686058,0.00548618031394163,0.163802016422863,0.770642428021583,963.622534179687,1112.14,2056.5,0.0171697126050366,"duet","Genesee","Dixie"
1016,4,14.8972835540771,53.7174750833101,0.993983865919019,0.00601613408098104,0.0730839296727364,0.841969833768124,934.592472987021,1309.17204301075,1797.64516129032,0.0130608381691301,"duet","Genesee","Dixie"
1019,4,16.421257019043,56.1215602626083,0.993866328134209,0.00613367186579295,0.14317343417638,0.781557748619319,916.681989050424,1593.08172043011,2284.09677419355,0.0153733131886778,"duet","Genesee","Dixie"
976,4,19.7097969055176,59.4785884873072,0.993974083059122,0.00602591694087807,0.201559603917568,0.723995951637987,896.271345418294,1713.24444444444,2564.76666666667,0.0168357244400366,"duet","Genesee","Dixie"
510,3,20.5787582397461,66.8621957527267,0.994199657001588,0.00580034299841168,0.245714610208856,0.603174278680032,900.918328653971,1391.81444444444,2435.3,0.0172911819580511,"duet","Genesee","Dixie"
382,3,14.8210620880127,71.8848525203599,0.994639363228078,0.00536063677192187,0.27650774602356,0.501270031754217,924.187257215712,1069.44444444444,2210.93333333333,0.0177785495519659,"duet","Genesee","Dixie"
451,3,13.1095542907715,76.1740741014481,0.995038542531498,0.00496145746850194,0.291901376607625,0.489209734503486,952.433583509657,937.452222222222,2075.16666666667,0.0162635618620435,"duet","Genesee","Dixie"
402,3,12.7284555435181,80.3947808096144,0.995503303495519,0.00449669650448019,0.374087726941139,0.443690050836639,973.689102172852,933.532222222222,2347.43333333333,0.0177078310851188,"duet","Genesee","Dixie"
393,3,12.1238098144531,81.2133984878328,0.995426437234149,0.00457356276585038,0.43786547031294,0.374356751909282,990.258929036458,938.282222222222,2419.36666666667,0.0195569247771985,"duet","Genesee","Dixie"
